naics,adopt,n_src,pooled,adopt_z,metric,exposure,exposure_z
523,12.6592592592593,1,FALSE,0.84982067050126,genaiexp_estz_total,0.457513284107073,0.924657502910069
524,6.75185185185185,1,FALSE,-0.119900476976718,genaiexp_estz_total,0.429227927413889,0.803310817522276
531,9.60555555555556,1,FALSE,0.348544754453866,genaiexp_estz_total,0.323691976418181,0.350552240655402
532,4.33333333333333,1,FALSE,-0.516908570583689,genaiexp_estz_total,0.320129133320207,0.33526732821164
541,15.3407407407407,1,FALSE,1.28999503462292,genaiexp_estz_total,0.474840007003696,0.998990678727673
551,17.4625,1,FALSE,1.6382890799906,genaiexp_estz_total,0.463583077575615,0.950697454478843
561,5.98333333333333,1,FALSE,-0.246055422495013,genaiexp_estz_total,0.21178055204989,-0.129557681642004
562,5.03333333333333,1,FALSE,-0.402001174424857,genaiexp_estz_total,0.200256599127865,-0.17899646032955
611,11.5462962962963,1,FALSE,0.667123990365126,genaiexp_estz_total,0.262080696684212,0.0862343938163388
621,7.0537037037037,1,FALSE,-0.070350462230978,genaiexp_estz_total,0.242655202510042,0.00289730333434142
623,3.73636363636364,1,FALSE,-0.61490318981871,genaiexp_estz_total,0.159977304111863,-0.351798203399907
624,5.89259259259259,1,FALSE,-0.260950825700787,genaiexp_estz_total,0.217677049306017,-0.104261186172966
711,7.37037037037037,1,FALSE,-0.0183685449210296,genaiexp_estz_total,0.301252311215906,0.254284089504104
712,8.28214285714286,1,FALSE,0.131302029856527,genaiexp_estz_total,0.256712178833288,0.0632029767576362
713,4.30740740740741,1,FALSE,-0.521164400071053,genaiexp_estz_total,0.191595823741056,-0.216151953805464
721,2.65,1,FALSE,-0.793233499441833,genaiexp_estz_total,0.20570056989929,-0.155641343559196
722,1.67222222222222,1,FALSE,-0.953739068679567,genaiexp_estz_total,0.144392047542452,-0.418660334435792
811,2.11666666666667,1,FALSE,-0.880781991753325,genaiexp_estz_total,0.162396190108245,-0.341420968239827
812,3.87777777777778,1,FALSE,-0.591689574433087,genaiexp_estz_total,0.12319782673762,-0.509585418815695
221,10.05,1,FALSE,0.421501831380109,human_rating_beta,0.311120237252707,0.102566812876695
311,4.47222222222222,1,FALSE,-0.494109484044238,human_rating_beta,0.217844648537889,-0.346705131405191
312,7.63684210526316,1,FALSE,0.0253737025167659,human_rating_beta,0.298688503594508,0.0426880254214932
321,3.73333333333333,1,FALSE,-0.615400624434117,human_rating_beta,0.189740085884486,-0.482073791956791
323,5.5325,1,FALSE,-0.32006125740207,human_rating_beta,0.296000363776654,0.0297403097425112
325,7.84,1,FALSE,0.0587227663643667,human_rating_beta,0.338346495191251,0.233705023936058
326,5.6,1,FALSE,-0.308980901343897,human_rating_beta,0.226921969307232,-0.302983235814894
332,1.86363636363636,1,FALSE,-0.922317782139742,human_rating_beta,0.233031090269391,-0.273557995081073
333,4.20434782608696,1,FALSE,-0.538081983126414,human_rating_beta,0.288616229402774,-0.00582617075577246
334,7.712,1,FALSE,0.0377111282096086,human_rating_beta,0.391077770732449,0.487690906129631
335,14.7,1,FALSE,1.18481524872092,human_rating_beta,0.287280316627114,-0.0122607388821338
336,5,1,FALSE,-0.407472955194325,human_rating_beta,0.281814928496426,-0.0385853709274639
337,6.36,1,FALSE,-0.184224299800021,human_rating_beta,0.201694149709132,-0.424495752830298
339,5.41538461538462,1,FALSE,-0.33928614868249,human_rating_beta,0.313422253394929,0.113654722181096
423,3.58888888888889,1,FALSE,-0.639111674435145,human_rating_beta,0.413977450731588,0.59798968739063
424,3.14444444444444,1,FALSE,-0.712068751361388,human_rating_beta,0.368683487514726,0.37982642303549
425,4.59807692307692,1,FALSE,-0.47345000408772,human_rating_beta,0.502334530946081,1.02357110441502
441,3.79622641509434,1,FALSE,-0.605076509774742,human_rating_beta,0.307237359315248,0.0838645120452873
444,2.17142857142857,1,FALSE,-0.871792637632055,human_rating_beta,0.342119875988625,0.251879919969526
445,1.3,1,FALSE,-1.0148406206053,human_rating_beta,0.293228971543408,0.0163915998157908
484,1.48717948717949,1,FALSE,-0.984114467053667,human_rating_beta,0.226611549438006,-0.304478406631959
485,5.0625,1,FALSE,-0.397213366251572,human_rating_beta,0.221832711191858,-0.327496197029612
488,3.56666666666667,1,FALSE,-0.642759528281458,human_rating_beta,0.297935034389674,0.0390588596421439
492,8.86666666666667,1,FALSE,0.227253614063987,human_rating_beta,0.192069911673521,-0.470851934485828
512,17.9648148148148,1,FALSE,1.72074577630828,human_rating_beta,0.378626455465309,0.42771780174068
517,10.8052631578947,1,FALSE,0.545480864077797,human_rating_beta,0.429786277706631,0.674134609441014
518,25.6166666666667,1,FALSE,2.97682345072176,human_rating_beta,0.526898184341841,1.14188459320489
519,24.1944444444445,1,FALSE,2.74336080455779,human_rating_beta,0.487133791730442,0.950355102714808
522,7.04814814814815,1,FALSE,-0.0712624256925559,human_rating_beta,0.509022725911628,1.05578551761046
523,12.6592592592593,1,FALSE,0.84982067050126,human_rating_beta,0.538748134573579,1.1989611579697
